Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,1SgSubj,0SgObj,DubPrt,Pos,wayaabandamowaambaanen,<ChCnj><<waaband>>amowaambaanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,1SgSubj,0SgObj,DubPrt,Pos,maajiwaambaanen,<ChCnj><<miiji>>waambaanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,1SgSubj,0SgObj,DubPrt,Pos,wenitoowaambaanen,<ChCnj><<wanit>>oowaambaanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,1SgSubj,0SgObj,Neu,Neg,eyaanziwaan,<ChCnj><<ayaa>>nziwaan,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,1SgSubj,0SgObj,Neu,Neg,wayaabandanziwaan,<ChCnj><<waaband>>anziwaan,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,1SgSubj,0SgObj,Neu,Neg,maajisiwaan,<ChCnj><<miiji>>siwaan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,1SgSubj,0SgObj,Neu,Neg,wenitoosiwaan,<ChCnj><<wanit>>oosiwaan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,1SgSubj,0SgObj,Neu,Pos,eyaamaan,<ChCnj><<ayaa>>maan,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,1SgSubj,0SgObj,Neu,Pos,wayaabandamaan,<ChCnj><<waaband>>amaan,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,1SgSubj,0SgObj,Neu,Pos,maajiyaan,<ChCnj><<miiji>>yaan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,1SgSubj,0SgObj,Neu,Pos,wenitooyaan,<ChCnj><<wanit>>ooyaan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,1SgSubj,0SgObj,Prt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,1SgSubj,0SgObj,Prt,Neg,wayaabandanziwaambaan,<ChCnj><<waaband>>anziwaambaan,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,1SgSubj,0SgObj,Prt,Neg,maajisiwaambaan,<ChCnj><<miiji>>siwaambaan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,1SgSubj,0SgObj,Prt,Neg,wenitoosiwaambaan,<ChCnj><<wanit>>oosiwaambaan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,1SgSubj,0SgObj,Prt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,1SgSubj,0SgObj,Prt,Pos,wayaabandamaambaan,<ChCnj><<waaband>>amaambaan,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,1SgSubj,0SgObj,Prt,Pos,maajiyaambaan,<ChCnj><<miiji>>yaambaan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,1SgSubj,0SgObj,Prt,Pos,wenitooyaambaan,<ChCnj><<wanit>>ooyaambaan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,Dub,Neg,eyaanziiwegwen,<ChCnj><<ayaa>>nziiwegwen,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,Dub,Neg,wayaabandanziiwegwen,<ChCnj><<waaband>>anziiwegwen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,Dub,Neg,maajisiiwegwen,<ChCnj><<miiji>>siiwegwen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,Dub,Neg,wenitoosiiwegwen,<ChCnj><<wanit>>oosiiwegwen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,Dub,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,Dub,Pos,wayaabandamowegwen,<ChCnj><<waaband>>amowegwen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,Dub,Pos,maajiwegwen,<ChCnj><<miiji>>wegwen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,Dub,Pos,wenitoowegwen,<ChCnj><<wanit>>oowegwen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,DubPrt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,DubPrt,Neg,wayaabandanziiwegobanen,<ChCnj><<waaband>>anziiwegobanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,DubPrt,Neg,maajisiiwegobanen,<ChCnj><<miiji>>siiwegobanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,DubPrt,Neg,wenitoosiiwegobanen,<ChCnj><<wanit>>oosiiwegobanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,DubPrt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,DubPrt,Pos,wayaabandamowegobanen,<ChCnj><<waaband>>amowegobanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,DubPrt,Pos,maajiwegobanen,<ChCnj><<miiji>>wegobanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,DubPrt,Pos,wenitoowegobanen,<ChCnj><<wanit>>oowegobanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,Neu,Neg,eyaanziweg,<ChCnj><<ayaa>>nziweg,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,Neu,Neg,wayaabandanziweg,<ChCnj><<waaband>>anziweg,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,Neu,Neg,maajisiweg,<ChCnj><<miiji>>siweg,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,Neu,Neg,wenitoosiweg,<ChCnj><<wanit>>oosiweg,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,Neu,Pos,eyaameg,<ChCnj><<ayaa>>meg,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,Neu,Pos,wayaabandameg,<ChCnj><<waaband>>ameg,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,Neu,Pos,maajiyeg,<ChCnj><<miiji>>yeg,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,Neu,Pos,wenitooyeg,<ChCnj><<wanit>>ooyeg,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,Prt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,Prt,Neg,wayaabandanziwegoban,<ChCnj><<waaband>>anziwegoban,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,Prt,Neg,maajisiwegoban,<ChCnj><<miiji>>siwegoban,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,Prt,Neg,wenitoosiwegoban,<ChCnj><<wanit>>oosiwegoban,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2PlSubj,0SgObj,Prt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2PlSubj,0SgObj,Prt,Pos,wayaabandamegoban,<ChCnj><<waaband>>amegoban,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2PlSubj,0SgObj,Prt,Pos,maajiyegoban,<ChCnj><<miiji>>yegoban,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2PlSubj,0SgObj,Prt,Pos,wenitooyegoban,<ChCnj><<wanit>>ooyegoban,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,Dub,Neg,eyaanziiwanen,<ChCnj><<ayaa>>nziiwanen,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,Dub,Neg,wayaabandanziiwanen,<ChCnj><<waaband>>anziiwanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,Dub,Neg,maajisiiwanen,<ChCnj><<miiji>>siiwanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,Dub,Neg,wenitoosiiwanen,<ChCnj><<wanit>>oosiiwanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,Dub,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,Dub,Pos,wayaabandamowanen,<ChCnj><<waaband>>amowanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,Dub,Pos,maajiwanen,<ChCnj><<miiji>>wanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,Dub,Pos,wenitoowanen,<ChCnj><<wanit>>oowanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,DubPrt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,DubPrt,Neg,wayaabandanziiwambanen,<ChCnj><<waaband>>anziiwambanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,DubPrt,Neg,maajisiiwambanen,<ChCnj><<miiji>>siiwambanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,DubPrt,Neg,wenitoosiiwambanen,<ChCnj><<wanit>>oosiiwambanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,DubPrt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,DubPrt,Pos,wayaabandamowambanen,<ChCnj><<waaband>>amowambanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,DubPrt,Pos,maajiwambanen,<ChCnj><<miiji>>wambanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,DubPrt,Pos,wenitoowambanen,<ChCnj><<wanit>>oowambanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,Neu,Neg,eyaanziwan,<ChCnj><<ayaa>>nziwan,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,Neu,Neg,wayaabandanziwan,<ChCnj><<waaband>>anziwan,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,Neu,Neg,maajisiwan,<ChCnj><<miiji>>siwan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,Neu,Neg,wenitoosiwan,<ChCnj><<wanit>>oosiwan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,Neu,Pos,eyaaman,<ChCnj><<ayaa>>man,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,Neu,Pos,wayaabandaman,<ChCnj><<waaband>>aman,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,Neu,Pos,maajiyan,<ChCnj><<miiji>>yan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,Neu,Pos,wenitooyan,<ChCnj><<wanit>>ooyan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,Prt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,Prt,Neg,wayaabandanziwamban,<ChCnj><<waaband>>anziwamban,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,Prt,Neg,maajisiwamban,<ChCnj><<miiji>>siwamban,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,Prt,Neg,wenitoosiwamban,<ChCnj><<wanit>>oosiwamban,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,2SgSubj,0SgObj,Prt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,2SgSubj,0SgObj,Prt,Pos,wayaabandamamban,<ChCnj><<waaband>>amamban,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,2SgSubj,0SgObj,Prt,Pos,maajiyamban,<ChCnj><<miiji>>yamban,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,2SgSubj,0SgObj,Prt,Pos,wenitooyamban,<ChCnj><<wanit>>ooyamban,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,Dub,Neg,eyaanziinigwen,<ChCnj><<ayaa>>nziinigwen,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,Dub,Neg,wayaabandanziinigwen,<ChCnj><<waaband>>anziinigwen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,Dub,Neg,maajisiinigwen,<ChCnj><<miiji>>siinigwen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,Dub,Neg,wenitoosiinigwen,<ChCnj><<wanit>>oosiinigwen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,Dub,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,Dub,Pos,wayaabandaminigwen,<ChCnj><<waaband>>aminigwen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,Dub,Pos,maajinigwen,<ChCnj><<miiji>>nigwen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,Dub,Pos,wenitoonigwen,<ChCnj><<wanit>>oonigwen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,DubPrt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,DubPrt,Neg,wayaabandanziinigobanen,<ChCnj><<waaband>>anziinigobanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,DubPrt,Neg,maajisiinigobanen,<ChCnj><<miiji>>siinigobanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,DubPrt,Neg,wenitoosiinigobanen,<ChCnj><<wanit>>oosiinigobanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,DubPrt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,DubPrt,Pos,wayaabandaminigobanen,<ChCnj><<waaband>>aminigobanen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,DubPrt,Pos,maajinigobanen,<ChCnj><<miiji>>nigobanen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,DubPrt,Pos,wenitoonigobanen,<ChCnj><<wanit>>oonigobanen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,Neu,Neg,eyaanzinig,<ChCnj><<ayaa>>nzinig,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,Neu,Neg,wayaabandanzinig,<ChCnj><<waaband>>anzinig,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,Neu,Neg,maajisinig,<ChCnj><<miiji>>sinig,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,Neu,Neg,wenitoosinig,<ChCnj><<wanit>>oosinig,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,Neu,Pos,eyaaminid,<ChCnj><<ayaa>>minid,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,Neu,Pos,wayaabandaminid,<ChCnj><<waaband>>aminid,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,Neu,Pos,maajinid,<ChCnj><<miiji>>nid,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,Neu,Pos,wenitoonid,<ChCnj><<wanit>>oonid,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,Prt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,Prt,Neg,wayaabandanzinigoban,<ChCnj><<waaband>>anzinigoban,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,Prt,Neg,maajisinigoban,<ChCnj><<miiji>>sinigoban,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,Prt,Neg,wenitoosinigoban,<ChCnj><<wanit>>oosinigoban,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlObvSubj,0SgObj,Prt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlObvSubj,0SgObj,Prt,Pos,wayaabandaminipan,<ChCnj><<waaband>>aminipan,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlObvSubj,0SgObj,Prt,Pos,maajinipan,<ChCnj><<miiji>>nipan,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlObvSubj,0SgObj,Prt,Pos,wenitoonipan,<ChCnj><<wanit>>oonipan,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,Dub,Neg,eyaanziinigweniin,<ChCnj><<ayaa>>nziinigweniin,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,Dub,Neg,wayaabandanziinigweniin,<ChCnj><<waaband>>anziinigweniin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,Dub,Neg,maajisiinigweniin,<ChCnj><<miiji>>siinigweniin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,Dub,Neg,wenitoosiinigweniin,<ChCnj><<wanit>>oosiinigweniin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,Dub,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,Dub,Pos,wayaabandaminigweniin,<ChCnj><<waaband>>aminigweniin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,Dub,Pos,maajinigweniin,<ChCnj><<miiji>>nigweniin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,Dub,Pos,wenitoonigweniin,<ChCnj><<wanit>>oonigweniin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Neg,wayaabandanziinigobaneniin,<ChCnj><<waaband>>anziinigobaneniin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Neg,maajisiinigobaneniin,<ChCnj><<miiji>>siinigobaneniin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Neg,wenitoosiinigobaneniin,<ChCnj><<wanit>>oosiinigobaneniin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Pos,wayaabandaminigobaneniin,<ChCnj><<waaband>>aminigobaneniin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Pos,maajinigobaneniin,<ChCnj><<miiji>>nigobaneniin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,DubPrt,Pos,wenitoonigobaneniin,<ChCnj><<wanit>>oonigobaneniin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,Neu,Neg,eyaanzinigon,<ChCnj><<ayaa>>nzinigon,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,Neu,Neg,wayaabandanzinigon,<ChCnj><<waaband>>anzinigon,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,Neu,Neg,maajisinigon,<ChCnj><<miiji>>sinigon,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,Neu,Neg,wenitoosinigon,<ChCnj><<wanit>>oosinigon,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,Neu,Pos,eyaaminijin,<ChCnj><<ayaa>>minijin,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,Neu,Pos,wayaabandaminijin,<ChCnj><<waaband>>aminijin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,Neu,Pos,maajinijin,<ChCnj><<miiji>>nijin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,Neu,Pos,wenitoonijin,<ChCnj><<wanit>>oonijin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,Prt,Neg,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,Prt,Neg,wayaabandanzinigobaniin,<ChCnj><<waaband>>anzinigobaniin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,Prt,Neg,maajisinigobaniin,<ChCnj><<miiji>>sinigobaniin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,Prt,Neg,wenitoosinigobaniin,<ChCnj><<wanit>>oosinigobaniin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,3PlObvHead,3PlObvSubj,0SgObj,Prt,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,3PlObvHead,3PlObvSubj,0SgObj,Prt,Pos,wayaabandaminipaniin,<ChCnj><<waaband>>aminipaniin,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,3PlObvHead,3PlObvSubj,0SgObj,Prt,Pos,maajinipaniin,<ChCnj><<miiji>>nipaniin,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,3PlObvHead,3PlObvSubj,0SgObj,Prt,Pos,wenitoonipaniin,<ChCnj><<wanit>>oonipaniin,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlProxSubj,0SgObj,Dub,Neg,eyaanziiwaagwen,<ChCnj><<ayaa>>nziiwaagwen,GUESS
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlProxSubj,0SgObj,Dub,Neg,wayaabandanziiwaagwen,<ChCnj><<waaband>>anziiwaagwen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlProxSubj,0SgObj,Dub,Neg,maajisiiwaagwen,<ChCnj><<miiji>>siiwaagwen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlProxSubj,0SgObj,Dub,Neg,wenitoosiiwaagwen,<ChCnj><<wanit>>oosiiwaagwen,GUESS
VTI,Pcp/ChCnj,VTI_aa,ayaan,ayaa,0SgHead,3PlProxSubj,0SgObj,Dub,Pos,MISSING,,
VTI,Pcp/ChCnj,VTI_am,waabandan,waaband,0SgHead,3PlProxSubj,0SgObj,Dub,Pos,wayaabandamowaagwen,<ChCnj><<waaband>>amowaagwen,GUESS
VTI,Pcp/ChCnj,VTI_i,miijin,miiji,0SgHead,3PlProxSubj,0SgObj,Dub,Pos,maajiwaagwen,<ChCnj><<miiji>>waagwen,GUESS
VTI,Pcp/ChCnj,VTI_oo,wanitoon,wanit,0SgHead,3PlProxSubj,0SgObj,Dub,Pos,wenitoowaagwen,<ChCnj><<wanit>>oowaagwen,GUESS
