Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,Dub,Pos,gidadaaweminaadog,gi<<adaawe>>minaadog,JDN-2010-MS-VTI-p19,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,Neu,Neg,gidadaawesiimin,gi<<adaawe>>siimin,JDN-2010-MS-VTI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,Neu,Pos,gidadaawemin,gi<<adaawe>>min,JDN-2010-MS-VTI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,Prt,Neg,gidadaawesiiminaaban,gi<<adaawe>>siiminaaban,JDN-2010-MS-VTI-p14,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,0SgObj,Prt,Pos,gidadaaweminaaban,gi<<adaawe>>minaaban,JDN-2010-MS-VTI-p13,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,Dub,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,Dub,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,Neu,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,Neu,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,Prt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,0SgObj,Prt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,Dub,Neg,niadaawesiinaadog,ni<<adaawe>>siinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,Dub,Pos,niadaawenaadog,ni<<adaawe>>naadog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,Neu,Neg,niadaawesii,ni<<adaawe>>sii,JDN-2010-MS-VAI-p8,niadaawesiin,ni<<adaawe>>siin,JDN-2010-MS-VAI-p8,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,Neu,Pos,niadaawe,ni<<adaawe>>,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,Prt,Neg,niadaawesiinaaban,ni<<adaawe>>siinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,NONE,Prt,Pos,niadaawenaaban,ni<<adaawe>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,Dub,Neg,giadaawesiimwaadog,gi<<adaawe>>siimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,Dub,Pos,giadaawemwaadog,gi<<adaawe>>mwaadog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,Neu,Neg,giadaawesiim,gi<<adaawe>>siim,JDN-2010-MS-VAI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,Neu,Pos,giadaawem,gi<<adaawe>>m,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,Prt,Neg,giadaawesiimwaaban,gi<<adaawe>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,NONE,Prt,Pos,giadaawemwaaban,gi<<adaawe>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,Dub,Neg,giadaawesiinaadog,gi<<adaawe>>siinaadog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,Dub,Pos,giadaawenaadog,gi<<adaawe>>naadog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,Neu,Neg,giadaawesii,gi<<adaawe>>sii,JDN-2010-MS-VAI-p8,giadaawesiin,gi<<adaawe>>siin,JDN-2010-MS-VAI-p8,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,Neu,Pos,giadaawe,gi<<adaawe>>,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,Prt,Neg,giadaawesiinaaban,gi<<adaawe>>siinaaban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,NONE,Prt,Pos,giadaawenaaban,gi<<adaawe>>naaban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,Dub,Neg,adaawesiidogena',<<adaawe>>siidogena',GUESS,adaawesiidogenan,<<adaawe>>siidogenan,JDN-2010-MS-VAI-p16,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,Dub,Pos,adaawedogena',<<adaawe>>dogena',GUESS,adaawedogenan,<<adaawe>>dogenan,JDN-2010-MS-VAI-p15,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,Neu,Neg,adaawesiiwa',<<adaawe>>siiwa',GUESS,adaawesiiwan,<<adaawe>>siiwan,JDN-2010-MS-VAI-p8,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,Neu,Pos,adaawewa',<<adaawe>>wa',GUESS,adaawewan,<<adaawe>>wan,JDN-2010-MS-VAI-p7,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,Prt,Neg,adaawesiibanii',<<adaawe>>siibanii',GUESS,adaawesiibaniin,<<adaawe>>siibaniin,JDN-2010-MS-VAI-p12,adaawesiibanen,<<adaawe>>siibanen,JDN-2010-MS-VAI-p12
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlObvSubj,NONE,Prt,Pos,adaawebanii',<<adaawe>>banii',GUESS,adaawebaniin,<<adaawe>>baniin,JDN-2010-MS-VAI-p11,adaawebanen,<<adaawe>>banen,JDN-2010-MS-VAI-p11
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,Dub,Neg,adaawesiidogenag,<<adaawe>>siidogenag,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,Dub,Pos,adaawedogenag,<<adaawe>>dogenag,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,DubPrt,Neg,adaawesiigwaaban,<<adaawe>>siigwaaban,JDN-2010-MS-VAI-p20,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,DubPrt,Pos,adaawegwaaban,<<adaawe>>gwaaban,JDN-2010-MS-VAI-p19,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,Neu,Neg,adaawesiiwag,<<adaawe>>siiwag,JDN-2010-MS-VAI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,Neu,Pos,adaawewag,<<adaawe>>wag,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,Prt,Neg,adaawesiibaniig,<<adaawe>>siibaniig,JDN-2010-MS-VAI-p12,,,,adaawesiibaneg,<<adaawe>>siibaneg,JDN-2010-MS-VAI-p12
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,NONE,Prt,Pos,adaawebaniig,<<adaawe>>baniig,JDN-2010-MS-VAI-p11,,,,adaawebaneg,<<adaawe>>baneg,JDN-2010-MS-VAI-p11
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,Dub,Neg,adaawesiidogenan,<<adaawe>>siidogenan,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,Dub,Pos,adaawedogenan,<<adaawe>>dogenan,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,DubPrt,Neg,adaawesiinigoban,<<adaawe>>siinigoban,JDN-2010-MS-VAI-p20,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,DubPrt,Pos,adaawenigoban,<<adaawe>>nigoban,JDN-2010-MS-VAI-p19,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,Neu,Neg,adaawesiiwan,<<adaawe>>siiwan,JDN-2010-MS-VAI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,Neu,Pos,adaawewan,<<adaawe>>wan,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,Prt,Neg,adaawesiibaniin,<<adaawe>>siibaniin,JDN-2010-MS-VAI-p12,,,,adaawesiibanen,<<adaawe>>siibanen,JDN-2010-MS-VAI-p12
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgObvSubj,NONE,Prt,Pos,adaawebaniin,<<adaawe>>baniin,JDN-2010-MS-VAI-p11,,,,adaawebanen,<<adaawe>>banen,JDN-2010-MS-VAI-p11
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,Dub,Neg,adaawesiidog,<<adaawe>>siidog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,Dub,Pos,adaawedog,<<adaawe>>dog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,DubPrt,Neg,adaawesiigoban,<<adaawe>>siigoban,JDN-2010-MS-VAI-p20,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,DubPrt,Pos,adaawegoban,<<adaawe>>goban,JDN-2010-MS-VAI-p19,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,Neu,Neg,adaawesii,<<adaawe>>sii,JDN-2010-MS-VAI-p8,adaawesiin,<<adaawe>>siin,JDN-2010-MS-VAI-p8,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,Neu,Pos,adaawe,<<adaawe>>w1,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,Prt,Neg,adaawesiiban,<<adaawe>>siiban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,NONE,Prt,Pos,adaaweban,<<adaawe>>ban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,Dub,Neg,niadaawesiiminaadog,ni<<adaawe>>siiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,Dub,Pos,niadaaweminaadog,ni<<adaawe>>minaadog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,Neu,Neg,niadaawesiimin,ni<<adaawe>>siimin,JDN-2010-MS-VAI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,Neu,Pos,niadaawemin,ni<<adaawe>>min,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,Prt,Neg,niadaawesiiminaaban,ni<<adaawe>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,NONE,Prt,Pos,niadaaweminaaban,ni<<adaawe>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,Dub,Neg,giadaawesiiminaadog,gi<<adaawe>>siiminaadog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,Dub,Pos,giadaaweminaadog,gi<<adaawe>>minaadog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,Neu,Neg,giadaawesiimin,gi<<adaawe>>siimin,JDN-2010-MS-VAI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,Neu,Pos,giadaawemin,gi<<adaawe>>min,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,Prt,Neg,giadaawesiiminaaban,gi<<adaawe>>siiminaaban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,NONE,Prt,Pos,giadaaweminaaban,gi<<adaawe>>minaaban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,Dub,Neg,adaawesiimwaadog,<<adaawe>>siimwaadog,JDN-2010-MS-VAI-p16,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,Dub,Pos,adaawemwaadog,<<adaawe>>mwaadog,JDN-2010-MS-VAI-p15,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,Neu,Neg,adaawesiim,<<adaawe>>siim,JDN-2010-MS-VAI-p8,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,Neu,Pos,adaawem,<<adaawe>>m,JDN-2010-MS-VAI-p7,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,Prt,Neg,adaawesiimwaaban,<<adaawe>>siimwaaban,JDN-2010-MS-VAI-p12,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,NONE,Prt,Pos,adaawemwaaban,<<adaawe>>mwaaban,JDN-2010-MS-VAI-p11,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,Dub,Neg,nindadaawesiinaadog,ni<<adaawe>>siinaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,Dub,Pos,nindadaawenaadog,ni<<adaawe>>naadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,Neu,Neg,nindadaawesiinan,ni<<adaawe>>siinan,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,Neu,Pos,nindadaawenan,ni<<adaawe>>nan,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,Prt,Neg,nindadaawesiinaaban,ni<<adaawe>>siinaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3SgProxObj,Prt,Pos,nindadaawenaaban,ni<<adaawe>>naaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,Dub,Neg,gidadaawesiinaawaadog,gi<<adaawe>>siinaawaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,Dub,Pos,gidadaawenaawaadog,gi<<adaawe>>naawaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,Neu,Neg,gidadaawesiinaawaa,gi<<adaawe>>siinaawaa,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,Neu,Pos,gidadaawenaawaa,gi<<adaawe>>naawaa,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,Prt,Neg,gidadaawesiinaawaaban,gi<<adaawe>>siinaawaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2PlSubj,3SgProxObj,Prt,Pos,gidadaawenaawaaban,gi<<adaawe>>naawaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,Dub,Neg,gidadaawesiinaadog,gi<<adaawe>>siinaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,Dub,Pos,gidadaawenaadog,gi<<adaawe>>naadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,Neu,Neg,gidadaawesiinan,gi<<adaawe>>siinan,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,Neu,Pos,gidadaawenan,gi<<adaawe>>nan,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,Prt,Neg,gidadaawesiinaaban,gi<<adaawe>>siinaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,2SgSubj,3SgProxObj,Prt,Pos,gidadaawenaaban,gi<<adaawe>>naaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,Dub,Neg,odadaawesiinaawaadog,o<<adaawe>>siinaawaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,Dub,Pos,odadaawenaawaadog,o<<adaawe>>naawaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,DubPrt,Neg,adaawesiigwaaban,<<adaawe>>siigwaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,DubPrt,Pos,adaawegwaaban,<<adaawe>>gwaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,Neu,Neg,odadaawesiinaawaa,o<<adaawe>>siinaawaa,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,Neu,Pos,odadaawenaawaa,o<<adaawe>>naawaa,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,Prt,Neg,odadaawesiinaawaaban,o<<adaawe>>siinaawaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3PlProxSubj,3SgObvObj,Prt,Pos,odadaawenaawaaban,o<<adaawe>>naawaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,Dub,Neg,odadaawesiinaadog,o<<adaawe>>siinaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,Dub,Pos,odadaawenaadog,o<<adaawe>>naadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,DubPrt,Neg,adaawesiigoban,<<adaawe>>siigoban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,DubPrt,Pos,adaawegoban,<<adaawe>>goban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,Neu,Neg,odadaawesiinan,o<<adaawe>>siinan,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,Neu,Pos,odadaawenan,o<<adaawe>>nan,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,Prt,Neg,odadaawesiinaaban,o<<adaawe>>siinaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,3SgProxSubj,3SgObvObj,Prt,Pos,odadaawenaaban,o<<adaawe>>naaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,Dub,Neg,nindadaawesiiminaadog,ni<<adaawe>>siiminaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,Dub,Pos,nindadaaweminaadog,ni<<adaawe>>minaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,Neu,Neg,nindadaawesiimin,ni<<adaawe>>siimin,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,Neu,Pos,nindadaawemin,ni<<adaawe>>min,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,Prt,Neg,nindadaawesiiminaaban,ni<<adaawe>>siiminaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,ExclSubj,3SgProxObj,Prt,Pos,nindadaaweminaaban,ni<<adaawe>>minaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,Dub,Neg,gidadaawesiiminaadog,gi<<adaawe>>siiminaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,Dub,Pos,gidadaaweminaadog,gi<<adaawe>>minaadog,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,Neu,Neg,gidadaawesiimin,gi<<adaawe>>siimin,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,Neu,Pos,gidadaawemin,gi<<adaawe>>min,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,Prt,Neg,gidadaawesiiminaaban,gi<<adaawe>>siiminaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,InclSubj,3SgProxObj,Prt,Pos,gidadaaweminaaban,gi<<adaawe>>minaaban,GUESS,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,Dub,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,Dub,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,DubPrt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,DubPrt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,Neu,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,Neu,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,Prt,Neg,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,XSubj,3SgProxObj,Prt,Pos,MISSING,,,,,,,,
VAIO,Ind,VAIO,adaawen,adaawe,NONE,1SgSubj,3PlProxObj,Dub,Neg,nindadaawesiinaadogenag,ni<<adaawe>>siinaadogenag,GUESS,,,,,,
