Paradigm,Order,Class,Lemma,Stem,Head,Subject,Object,Mode,Negation,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgObvSubj,NONE,Neu,Neg,dakaagamisinini,<<dakaagami>>sininiw1,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_V,imo,imo,NONE,0SgObvSubj,NONE,Neu,Neg,imosinini,<<imo>>sininiw1,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgObvSubj,NONE,Neu,Neg,atesinini,<<ate>>sininiw1,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgObvSubj,NONE,Neu,Neg,gonzaabiisinini,<<gonzaabii>>sininiw1,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgObvSubj,NONE,Neu,Neg,michaasinini,<<michaa>>sininiw1,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgSubj,NONE,Neu,Neg,atemagasinoon,<<atemaga>>sinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgSubj,NONE,Neu,Neg,zanagasinoon,<<zanaga>>sinoon,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p5,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgSubj,NONE,Neu,Neg,bangisinzinoon,<<bangisin>>zinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgSubj,NONE,Neu,Neg,dakaagamisinoon,<<dakaagami>>sinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_V,imo,imo,NONE,0SgSubj,NONE,Neu,Neg,imosinoon,<<imo>>sinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgSubj,NONE,Neu,Neg,atesinoon,<<ate>>sinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgSubj,NONE,Neu,Neg,gonzaabiisinoon,<<gonzaabii>>sinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgSubj,NONE,Neu,Neg,michaasinoon,<<michaa>>sinoon,JDN-2010-MS-VII-p5,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0PlObvSubj,NONE,Neu,Pos,atemagadiniwan,<<atemagad>>iniwan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0PlObvSubj,NONE,Neu,Pos,zanagadiniwan,<<zanagad>>iniwan,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p3,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0PlObvSubj,NONE,Neu,Pos,bangisininiwan,<<bangisin>>iniwan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0PlObvSubj,NONE,Neu,Pos,dakaagamininiwan,<<dakaagami>>niniwan,GUESS,,,
VII,Ind,VII_V,imo,imo,NONE,0PlObvSubj,NONE,Neu,Pos,imoniniwan,<<imo>>niniwan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,ate,ate,NONE,0PlObvSubj,NONE,Neu,Pos,ateniwan,<<ate>>niwan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0PlObvSubj,NONE,Neu,Pos,gonzaabiiniwan,<<gonzaabii>>niwan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0PlObvSubj,NONE,Neu,Pos,michaaniwan,<<michaa>>niwan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0PlSubj,NONE,Neu,Pos,atemagadoon,<<atemagad>>oon,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0PlSubj,NONE,Neu,Pos,zanagadoon,<<zanagad>>oon,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p3,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0PlSubj,NONE,Neu,Pos,bangisinoon,<<bangisin>>oon,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0PlSubj,NONE,Neu,Pos,dakaagaminoon,<<dakaagami>>noon,GUESS,,,
VII,Ind,VII_V,imo,imo,NONE,0PlSubj,NONE,Neu,Pos,imonoon,<<imo>>noon,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,ate,ate,NONE,0PlSubj,NONE,Neu,Pos,atewan,<<ate>>wan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0PlSubj,NONE,Neu,Pos,gonzaabiiwan,<<gonzaabii>>wan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0PlSubj,NONE,Neu,Pos,michaawan,<<michaa>>wan,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgObvSubj,NONE,Neu,Pos,atemagadini,<<atemagad>>iniw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgObvSubj,NONE,Neu,Pos,zanagadini,<<zanagad>>iniw1,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p3,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgObvSubj,NONE,Neu,Pos,bangisinini,<<bangisin>>iniw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgObvSubj,NONE,Neu,Pos,dakaagaminini,<<dakaagami>>niniw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_V,imo,imo,NONE,0SgObvSubj,NONE,Neu,Pos,imonini,<<imo>>niniw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgObvSubj,NONE,Neu,Pos,ateni,<<ate>>niw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgObvSubj,NONE,Neu,Pos,gonzaabiini,<<gonzaabii>>niw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgObvSubj,NONE,Neu,Pos,michaani,<<michaa>>niw1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgSubj,NONE,Neu,Pos,atemagad,<<atemagad>>w1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgSubj,NONE,Neu,Pos,zanagad,<<zanagad>>w1,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p3,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgSubj,NONE,Neu,Pos,bangisin,<<bangisin>>w1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgSubj,NONE,Neu,Pos,dakaagami,<<dakaagami>>w1,OPD-Note-po,dakaagamin,<<dakaagami>>n,JDN-2010-MS-VII-p3
VII,Ind,VII_V,imo,imo,NONE,0SgSubj,NONE,Neu,Pos,imo,<<imo>>w1,OPD-Note-po,imon,<<imo>>n,JDN-2010-MS-VII-p3
VII,Ind,VII_VV,ate,ate,NONE,0SgSubj,NONE,Neu,Pos,ate,<<ate>>w1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgSubj,NONE,Neu,Pos,gonzaabii,<<gonzaabii>>w1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgSubj,NONE,Neu,Pos,michaa,<<michaa>>w1,JDN-2010-MS-VII-p3,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0PlObvSubj,NONE,Prt,Neg,atemagasininiibaniin,<<atemaga>>sininiibaniin,JDN-2010-MS-VII-p7,atemagasininiibanen,<<atemaga>>sininiibanen,JDN-2010-MS-VII-p7
VII,Ind,VII_d,zanagad,zanagad,NONE,0PlObvSubj,NONE,Prt,Neg,zanagasininiibaniin,<<zanaga>>sininiibaniin,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p7,zanagasininiibanen,<<zanaga>>sininiibanen,JDN-2010-MS-VII-p7
VII,Ind,VII_n,bangisin,bangisin,NONE,0PlObvSubj,NONE,Prt,Neg,bangisinzininiibaniin,<<bangisin>>zininiibaniin,JDN-2010-MS-VII-p7,bangisinzininiibanen,<<bangisin>>zininiibanen,JDN-2010-MS-VII-p7
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0PlObvSubj,NONE,Prt,Neg,dakaagamisininiibaniin,<<dakaagami>>sininiibaniin,GUESS,dakaagamisininiibanen,<<dakaagami>>sininiibanen,GUESS
VII,Ind,VII_V,imo,imo,NONE,0PlObvSubj,NONE,Prt,Neg,imosininiibaniin,<<imo>>sininiibaniin,GUESS,imosininiibanen,<<imo>>sininiibanen,GUESS
VII,Ind,VII_VV,ate,ate,NONE,0PlObvSubj,NONE,Prt,Neg,atesininiibaniin,<<ate>>sininiibaniin,JDN-2010-MS-VII-p7,atesininiibanen,<<ate>>sininiibanen,JDN-2010-MS-VII-p7
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0PlObvSubj,NONE,Prt,Neg,gonzaabiisininiibaniin,<<gonzaabii>>sininiibaniin,JDN-2010-MS-VII-p7,gonzaabiisininiibanen,<<gonzaabii>>sininiibanen,JDN-2010-MS-VII-p7
VII,Ind,VII_VV,michaa,michaa,NONE,0PlObvSubj,NONE,Prt,Neg,michaasininiibaniin,<<michaa>>sininiibaniin,JDN-2010-MS-VII-p7,michaasininiibanen,<<michaa>>sininiibanen,JDN-2010-MS-VII-p7
VII,Ind,VII_d,atemagad,atemagad,NONE,0PlSubj,NONE,Prt,Neg,atemagasinoobaniin,<<atemaga>>sinoobaniin,JDN-2010-MS-VII-p7,atemagasinoobanen,<<atemaga>>sinoobanen,JDN-2010-MS-VII-p7
VII,Ind,VII_d,zanagad,zanagad,NONE,0PlSubj,NONE,Prt,Neg,zanagasinoobaniin,<<zanaga>>sinoobaniin,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p7,zanagasinoobanen,<<zanaga>>sinoobanen,JDN-2010-MS-VII-p7
VII,Ind,VII_n,bangisin,bangisin,NONE,0PlSubj,NONE,Prt,Neg,bangisinzinoobaniin,<<bangisin>>zinoobaniin,JDN-2010-MS-VII-p7,bangisinzinoobanen,<<bangisin>>zinoobanen,JDN-2010-MS-VII-p7
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0PlSubj,NONE,Prt,Neg,dakaagamisinoobaniin,<<dakaagami>>sinoobaniin,GUESS,dakaagamisinoobanen,<<dakaagami>>sinoobanen,GUESS
VII,Ind,VII_V,imo,imo,NONE,0PlSubj,NONE,Prt,Neg,imosinoobaniin,<<imo>>sinoobaniin,GUESS,imosinoobanen,<<imo>>sinoobanen,GUESS
VII,Ind,VII_VV,ate,ate,NONE,0PlSubj,NONE,Prt,Neg,atesinoobaniin,<<ate>>sinoobaniin,JDN-2010-MS-VII-p7,atesinoobanen,<<ate>>sinoobanen,JDN-2010-MS-VII-p7
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0PlSubj,NONE,Prt,Neg,gonzaabiisinoobaniin,<<gonzaabii>>sinoobaniin,JDN-2010-MS-VII-p7,gonzaabiisinoobanen,<<gonzaabii>>sinoobanen,JDN-2010-MS-VII-p7
VII,Ind,VII_VV,michaa,michaa,NONE,0PlSubj,NONE,Prt,Neg,michaasinoobaniin,<<michaa>>sinoobaniin,JDN-2010-MS-VII-p7,michaasinoobanen,<<michaa>>sinoobanen,JDN-2010-MS-VII-p7
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgObvSubj,NONE,Prt,Neg,atemagasininiiban,<<atemaga>>sininiiban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgObvSubj,NONE,Prt,Neg,zanagasininiiban,<<zanaga>>sininiiban,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p7,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgObvSubj,NONE,Prt,Neg,bangisinzininiiban,<<bangisin>>zininiiban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgObvSubj,NONE,Prt,Neg,dakaagamisininiiban,<<dakaagami>>sininiiban,GUESS,,,
VII,Ind,VII_V,imo,imo,NONE,0SgObvSubj,NONE,Prt,Neg,imosininiiban,<<imo>>sininiiban,GUESS,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgObvSubj,NONE,Prt,Neg,atesininiiban,<<ate>>sininiiban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgObvSubj,NONE,Prt,Neg,gonzaabiisininiiban,<<gonzaabii>>sininiiban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgObvSubj,NONE,Prt,Neg,michaasininiiban,<<michaa>>sininiiban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgSubj,NONE,Prt,Neg,atemagasinooban,<<atemaga>>sinooban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgSubj,NONE,Prt,Neg,zanagasinooban,<<zanaga>>sinooban,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p7,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgSubj,NONE,Prt,Neg,bangisinzinooban,<<bangisin>>zinooban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgSubj,NONE,Prt,Neg,dakaagamisinooban,<<dakaagami>>sinooban,GUESS,,,
VII,Ind,VII_V,imo,imo,NONE,0SgSubj,NONE,Prt,Neg,imosinooban,<<imo>>sinooban,GUESS,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgSubj,NONE,Prt,Neg,atesinooban,<<ate>>sinooban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgSubj,NONE,Prt,Neg,gonzaabiisinooban,<<gonzaabii>>sinooban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgSubj,NONE,Prt,Neg,michaasinooban,<<michaa>>sinooban,JDN-2010-MS-VII-p7,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0PlObvSubj,NONE,Prt,Pos,atemagadiniibaniin,<<atemagad>>iniibaniin,JDN-2010-MS-VII-p6,atemagadiniibanen,<<atemagad>>iniibanen,JDN-2010-MS-VII-p6
VII,Ind,VII_d,zanagad,zanagad,NONE,0PlObvSubj,NONE,Prt,Pos,zanagadiniibaniin,<<zanagad>>iniibaniin,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p6,zanagadiniibanen,<<zanagad>>iniibanen,JDN-2010-MS-VII-p6
VII,Ind,VII_n,bangisin,bangisin,NONE,0PlObvSubj,NONE,Prt,Pos,bangisininiibaniin,<<bangisin>>iniibaniin,JDN-2010-MS-VII-p6,bangisininiibanen,<<bangisin>>iniibanen,JDN-2010-MS-VII-p6
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0PlObvSubj,NONE,Prt,Pos,dakaagaminiibaniin,<<dakaagami>>niibaniin,GUESS,dakaagaminiibanen,<<dakaagami>>niibanen,GUESS
VII,Ind,VII_V,imo,imo,NONE,0PlObvSubj,NONE,Prt,Pos,imoniibaniin,<<imo>>niibaniin,GUESS,imoniibanen,<<imo>>niibanen,GUESS
VII,Ind,VII_VV,ate,ate,NONE,0PlObvSubj,NONE,Prt,Pos,ateniibaniin,<<ate>>niibaniin,JDN-2010-MS-VII-p6,ateniibanen,<<ate>>niibanen,JDN-2010-MS-VII-p6
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0PlObvSubj,NONE,Prt,Pos,gonzaabiiniibaniin,<<gonzaabii>>niibaniin,JDN-2010-MS-VII-p6,gonzaabiiniibanen,<<gonzaabii>>niibanen,JDN-2010-MS-VII-p6
VII,Ind,VII_VV,michaa,michaa,NONE,0PlObvSubj,NONE,Prt,Pos,michaaniibaniin,<<michaa>>niibaniin,JDN-2010-MS-VII-p6,michaaniibanen,<<michaa>>niibanen,JDN-2010-MS-VII-p6
VII,Ind,VII_d,atemagad,atemagad,NONE,0PlSubj,NONE,Prt,Pos,atemagadoobaniin,<<atemagad>>oobaniin,JDN-2010-MS-VII-p6,atemagadoobanen,<<atemagad>>oobanen,JDN-2010-MS-VII-p6
VII,Ind,VII_d,zanagad,zanagad,NONE,0PlSubj,NONE,Prt,Pos,zanagadoobaniin,<<zanagad>>oobaniin,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p6,zanagadoobanen,<<zanagad>>oobanen,JDN-2010-MS-VII-p6
VII,Ind,VII_n,bangisin,bangisin,NONE,0PlSubj,NONE,Prt,Pos,bangisinoobaniin,<<bangisin>>oobaniin,JDN-2010-MS-VII-p6,bangisinoobanen,<<bangisin>>oobanen,JDN-2010-MS-VII-p6
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0PlSubj,NONE,Prt,Pos,dakaagamibaniin,<<dakaagami>>baniin,GUESS,dakaagamibanen,<<dakaagami>>banen,GUESS
VII,Ind,VII_V,imo,imo,NONE,0PlSubj,NONE,Prt,Pos,imobaniin,<<imo>>baniin,GUESS,imobanen,<<imo>>banen,GUESS
VII,Ind,VII_VV,ate,ate,NONE,0PlSubj,NONE,Prt,Pos,atebaniin,<<ate>>baniin,JDN-2010-MS-VII-p6,atebanen,<<ate>>banen,JDN-2010-MS-VII-p6
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0PlSubj,NONE,Prt,Pos,gonzaabiibaniin,<<gonzaabii>>baniin,JDN-2010-MS-VII-p6,gonzaabiibanen,<<gonzaabii>>banen,JDN-2010-MS-VII-p6
VII,Ind,VII_VV,michaa,michaa,NONE,0PlSubj,NONE,Prt,Pos,michaabaniin,<<michaa>>baniin,JDN-2010-MS-VII-p6,michaabanen,<<michaa>>banen,JDN-2010-MS-VII-p6
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgObvSubj,NONE,Prt,Pos,atemagadiniiban,<<atemagad>>iniiban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgObvSubj,NONE,Prt,Pos,zanagadiniiban,<<zanagad>>iniiban,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p6,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgObvSubj,NONE,Prt,Pos,bangisininiiban,<<bangisin>>iniiban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgObvSubj,NONE,Prt,Pos,dakaagaminiiban,<<dakaagami>>niiban,GUESS,,,
VII,Ind,VII_V,imo,imo,NONE,0SgObvSubj,NONE,Prt,Pos,imoniiban,<<imo>>niiban,GUESS,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgObvSubj,NONE,Prt,Pos,ateniiban,<<ate>>niiban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgObvSubj,NONE,Prt,Pos,gonzaabiiniiban,<<gonzaabii>>niiban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgObvSubj,NONE,Prt,Pos,michaaniiban,<<michaa>>niiban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_d,atemagad,atemagad,NONE,0SgSubj,NONE,Prt,Pos,atemagadooban,<<atemagad>>ooban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_d,zanagad,zanagad,NONE,0SgSubj,NONE,Prt,Pos,zanagadooban,<<zanagad>>ooban,NJ-zoom-2023-Sep14; JDN-2010-MS-VII-p6,,,
VII,Ind,VII_n,bangisin,bangisin,NONE,0SgSubj,NONE,Prt,Pos,bangisinooban,<<bangisin>>ooban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_V,dakaagami,dakaagami,NONE,0SgSubj,NONE,Prt,Pos,dakaagamiban,<<dakaagami>>ban,GUESS,,,
VII,Ind,VII_V,imo,imo,NONE,0SgSubj,NONE,Prt,Pos,imoban,<<imo>>ban,GUESS,,,
VII,Ind,VII_VV,ate,ate,NONE,0SgSubj,NONE,Prt,Pos,ateban,<<ate>>ban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_VV,gonzaabii,gonzaabii,NONE,0SgSubj,NONE,Prt,Pos,gonzaabiiban,<<gonzaabii>>ban,JDN-2010-MS-VII-p6,,,
VII,Ind,VII_VV,michaa,michaa,NONE,0SgSubj,NONE,Prt,Pos,michaaban,<<michaa>>ban,JDN-2010-MS-VII-p6,,,
