Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamisha',w<<dawemaaw2>>misha',JDN-2010-Nouns,odawemaamishan,w<<dawemaaw2>>mishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamishiwaa',w<<dawemaaw2>>mishiwaa',JDN-2010-Nouns,odawemaamishiwaan,w<<dawemaaw2>>mishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamishini,w<<dawemaaw2>>mishiniw1,JDN-2010-Nouns,odawemaamishini,w<<dawemaaw2>>mishiniw1,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamishini,w<<dawemaaw2>>mishiniw1,GUESS,odawemaamishini,w<<dawemaaw2>>mishiniw1,GUESS,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,NONE,Pej,NONE,ObvPl,nidawemaanzhisha',n<<dawemaaw2>>nzhisha',JDN-2010-Nouns,nidawemaanzhishan,n<<dawemaaw2>>nzhishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,NONE,Pej,NONE,ObvPl,nidawemaanzhishinaani',n<<dawemaaw2>>nzhishinaani',JDN-2010-Nouns,nidawemaanzhishinaanin,n<<dawemaaw2>>nzhishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,NONE,Pej,NONE,ObvPl,gidawemaanzhishinaani',g<<dawemaaw2>>nzhishinaani',JDN-2010-Nouns,gidawemaanzhishinaanin,g<<dawemaaw2>>nzhishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,NONE,Pej,NONE,ObvPl,gidawemaanzhisha',g<<dawemaaw2>>nzhisha',JDN-2010-Nouns,gidawemaanzhishan,g<<dawemaaw2>>nzhishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,NONE,Pej,NONE,ObvPl,gidawemaanzhishiwaa',g<<dawemaaw2>>nzhishiwaa',JDN-2010-Nouns,gidawemaanzhishiwaan,g<<dawemaaw2>>nzhishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvPl,odawemaanzhisha',w<<dawemaaw2>>nzhisha',JDN-2010-Nouns,odawemaanzhishan,w<<dawemaaw2>>nzhishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvPl,odawemaanzhishiwaa',w<<dawemaaw2>>nzhishiwaa',JDN-2010-Nouns,odawemaanzhishiwaan,w<<dawemaaw2>>nzhishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvPl,odawemaanzhishini,w<<dawemaaw2>>nzhishiniw1,JDN-2010-Nouns,odawemaanzhishini,w<<dawemaaw2>>nzhishiniw1,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvPl,odawemaanzhishini,w<<dawemaaw2>>nzhishiniw1,GUESS,odawemaanzhishini,w<<dawemaaw2>>nzhishiniw1,GUESS,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,Poss,Pej,NONE,ObvPl,nidawemaansimisha',n<<dawemaaw2>>nsimisha',JDN-2010-Nouns,nidawemaansimishan,n<<dawemaaw2>>nsimishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,Poss,Pej,NONE,ObvPl,nidawemaansimishinaani',n<<dawemaaw2>>nsimishinaani',JDN-2010-Nouns,nidawemaansimishinaanin,n<<dawemaaw2>>nsimishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,Poss,Pej,NONE,ObvPl,gidawemaansimishinaani',g<<dawemaaw2>>nsimishinaani',JDN-2010-Nouns,gidawemaansimishinaanin,g<<dawemaaw2>>nsimishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,Poss,Pej,NONE,ObvPl,gidawemaansimisha',g<<dawemaaw2>>nsimisha',JDN-2010-Nouns,gidawemaansimishan,g<<dawemaaw2>>nsimishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,Poss,Pej,NONE,ObvPl,gidawemaansimishiwaa',g<<dawemaaw2>>nsimishiwaa',JDN-2010-Nouns,gidawemaansimishiwaan,g<<dawemaaw2>>nsimishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvPl,odawemaansimisha',w<<dawemaaw2>>nsimisha',JDN-2010-Nouns,odawemaansimishan,w<<dawemaaw2>>nsimishan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvPl,odawemaansimishiwaa',w<<dawemaaw2>>nsimishiwaa',JDN-2010-Nouns,odawemaansimishiwaan,w<<dawemaaw2>>nsimishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvPl,odawemaansimishini,w<<dawemaaw2>>nsimishiniw1,JDN-2010-Nouns,odawemaansimishini,w<<dawemaaw2>>nsimishiniw1,JDN-2010-Nouns,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvPl,odawemaansimishini,w<<dawemaaw2>>nsimishiniw1,GUESS,odawemaansimishini,w<<dawemaaw2>>nsimishiniw1,GUESS,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,NONE,NONE,NONE,ObvSg,nidawemaan,n<<dawemaaw2>>n,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,NONE,NONE,NONE,ObvSg,nidawemaanaanin,n<<dawemaaw2>>naanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,NONE,NONE,NONE,ObvSg,gidawemaanaanin,g<<dawemaaw2>>naanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,NONE,NONE,NONE,ObvSg,gidawemaan,g<<dawemaaw2>>n,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,NONE,NONE,NONE,ObvSg,gidawemaawaan,g<<dawemaaw2>>waan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,NONE,NONE,NONE,NONE,ObvSg,odawemaan,w<<dawemaaw2>>n,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,NONE,NONE,NONE,NONE,ObvSg,odawemaawaan,w<<dawemaaw2>>waan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,NONE,NONE,NONE,NONE,ObvSg,odawemaani,w<<dawemaaw2>>niw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,NONE,NONE,NONE,NONE,ObvSg,odawemaani,w<<dawemaaw2>>niw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,Poss,NONE,NONE,ObvSg,nidawemaaman,n<<dawemaaw2>>man,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,Poss,NONE,NONE,ObvSg,nidawemaaminaanin,n<<dawemaaw2>>minaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,Poss,NONE,NONE,ObvSg,gidawemaaminaanin,g<<dawemaaw2>>minaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,Poss,NONE,NONE,ObvSg,gidawemaaman,g<<dawemaaw2>>man,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,Poss,NONE,NONE,ObvSg,gidawemaamiwaan,g<<dawemaaw2>>miwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,NONE,Poss,NONE,NONE,ObvSg,odawemaaman,w<<dawemaaw2>>man,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,NONE,Poss,NONE,NONE,ObvSg,odawemaamiwaan,w<<dawemaaw2>>miwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,NONE,Poss,NONE,NONE,ObvSg,odawemaamini,w<<dawemaaw2>>miniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,NONE,Poss,NONE,NONE,ObvSg,odawemaamini,w<<dawemaaw2>>miniw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,NONE,NONE,NONE,ObvSg,nidawemaansan,n<<dawemaaw2>>nsan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,NONE,NONE,NONE,ObvSg,nidawemaansinaanin,n<<dawemaaw2>>nsinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,NONE,NONE,NONE,ObvSg,gidawemaansinaanin,g<<dawemaaw2>>nsinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,NONE,NONE,NONE,ObvSg,gidawemaansan,g<<dawemaaw2>>nsan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,NONE,NONE,NONE,ObvSg,gidawemaansiwaan,g<<dawemaaw2>>nsiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,Dim,NONE,NONE,NONE,ObvSg,odawemaansan,w<<dawemaaw2>>nsan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,Dim,NONE,NONE,NONE,ObvSg,odawemaansiwaan,w<<dawemaaw2>>nsiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,Dim,NONE,NONE,NONE,ObvSg,odawemaansini,w<<dawemaaw2>>nsiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,Dim,NONE,NONE,NONE,ObvSg,odawemaansini,w<<dawemaaw2>>nsiniw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,Poss,NONE,NONE,ObvSg,nidawemaansiman,n<<dawemaaw2>>nsiman,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,Poss,NONE,NONE,ObvSg,nidawemaansiminaanin,n<<dawemaaw2>>nsiminaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,Poss,NONE,NONE,ObvSg,gidawemaansiminaanin,g<<dawemaaw2>>nsiminaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,Poss,NONE,NONE,ObvSg,gidawemaansiman,g<<dawemaaw2>>nsiman,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,Poss,NONE,NONE,ObvSg,gidawemaansimiwaan,g<<dawemaaw2>>nsimiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,Dim,Poss,NONE,NONE,ObvSg,odawemaansiman,w<<dawemaaw2>>nsiman,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,Dim,Poss,NONE,NONE,ObvSg,odawemaansimiwaan,w<<dawemaaw2>>nsimiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,Dim,Poss,NONE,NONE,ObvSg,odawemaansimini,w<<dawemaaw2>>nsiminiw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,Dim,Poss,NONE,NONE,ObvSg,odawemaansimini,w<<dawemaaw2>>nsiminiw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,nidawemaawishan,n<<dawemaaw2>>ishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,nidawemaawishinaanin,n<<dawemaaw2>>ishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,NONE,Pej,NONE,ObvSg,gidawemaawishinaanin,g<<dawemaaw2>>ishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,gidawemaawishan,g<<dawemaaw2>>ishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,gidawemaawishiwaan,g<<dawemaaw2>>ishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishan,w<<dawemaaw2>>ishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishiwaan,w<<dawemaaw2>>ishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishini,w<<dawemaaw2>>ishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishini,w<<dawemaaw2>>ishiniw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,nidawemaamishan,n<<dawemaaw2>>mishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,nidawemaamishinaanin,n<<dawemaaw2>>mishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,Poss,Pej,NONE,ObvSg,gidawemaamishinaanin,g<<dawemaaw2>>mishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,gidawemaamishan,g<<dawemaaw2>>mishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,gidawemaamishiwaan,g<<dawemaaw2>>mishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishan,w<<dawemaaw2>>mishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishiwaan,w<<dawemaaw2>>mishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishini,w<<dawemaaw2>>mishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishini,w<<dawemaaw2>>mishiniw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,NONE,Pej,NONE,ObvSg,nidawemaanzhishan,n<<dawemaaw2>>nzhishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,NONE,Pej,NONE,ObvSg,nidawemaanzhishinaanin,n<<dawemaaw2>>nzhishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,NONE,Pej,NONE,ObvSg,gidawemaanzhishinaanin,g<<dawemaaw2>>nzhishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,NONE,Pej,NONE,ObvSg,gidawemaanzhishan,g<<dawemaaw2>>nzhishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,NONE,Pej,NONE,ObvSg,gidawemaanzhishiwaan,g<<dawemaaw2>>nzhishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,Dim,NONE,Pej,NONE,ObvSg,odawemaanzhishan,w<<dawemaaw2>>nzhishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,Dim,NONE,Pej,NONE,ObvSg,odawemaanzhishiwaan,w<<dawemaaw2>>nzhishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,Dim,NONE,Pej,NONE,ObvSg,odawemaanzhishini,w<<dawemaaw2>>nzhishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,Dim,NONE,Pej,NONE,ObvSg,odawemaanzhishini,w<<dawemaaw2>>nzhishiniw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,Poss,Pej,NONE,ObvSg,nidawemaansimishan,n<<dawemaaw2>>nsimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,Poss,Pej,NONE,ObvSg,nidawemaansimishinaanin,n<<dawemaaw2>>nsimishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,Poss,Pej,NONE,ObvSg,gidawemaansimishinaanin,g<<dawemaaw2>>nsimishinaanin,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,Poss,Pej,NONE,ObvSg,gidawemaansimishan,g<<dawemaaw2>>nsimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,Poss,Pej,NONE,ObvSg,gidawemaansimishiwaan,g<<dawemaaw2>>nsimishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgProxPoss,Dim,Poss,Pej,NONE,ObvSg,odawemaansimishan,w<<dawemaaw2>>nsimishan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlProxPoss,Dim,Poss,Pej,NONE,ObvSg,odawemaansimishiwaan,w<<dawemaaw2>>nsimishiwaan,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3SgObvPoss,Dim,Poss,Pej,NONE,ObvSg,odawemaansimishini,w<<dawemaaw2>>nsimishiniw1,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,3PlObvPoss,Dim,Poss,Pej,NONE,ObvSg,odawemaansimishini,w<<dawemaaw2>>nsimishiniw1,GUESS,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,NONE,NONE,NONE,ProxPl,nidawemaag,n<<dawemaaw2>>g,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,NONE,NONE,NONE,ProxPl,nidawemaanaanig,n<<dawemaaw2>>naanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,NONE,NONE,NONE,ProxPl,gidawemaanaanig,g<<dawemaaw2>>naanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,NONE,NONE,NONE,ProxPl,gidawemaag,g<<dawemaaw2>>g,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,NONE,NONE,NONE,ProxPl,gidawemaawaag,g<<dawemaaw2>>waag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,Poss,NONE,NONE,ProxPl,nidawemaamag,n<<dawemaaw2>>mag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,Poss,NONE,NONE,ProxPl,nidawemaaminaanig,n<<dawemaaw2>>minaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,Poss,NONE,NONE,ProxPl,gidawemaaminaanig,g<<dawemaaw2>>minaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,Poss,NONE,NONE,ProxPl,gidawemaamag,g<<dawemaaw2>>mag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,Poss,NONE,NONE,ProxPl,gidawemaamiwaag,g<<dawemaaw2>>miwaag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,NONE,NONE,NONE,ProxPl,nidawemaansag,n<<dawemaaw2>>nsag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,NONE,NONE,NONE,ProxPl,nidawemaansinaanig,n<<dawemaaw2>>nsinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,NONE,NONE,NONE,ProxPl,gidawemaansinaanig,g<<dawemaaw2>>nsinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,NONE,NONE,NONE,ProxPl,gidawemaansag,g<<dawemaaw2>>nsag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,NONE,NONE,NONE,ProxPl,gidawemaansiwaag,g<<dawemaaw2>>nsiwaag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,Poss,NONE,NONE,ProxPl,nidawemaansimag,n<<dawemaaw2>>nsimag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,Poss,NONE,NONE,ProxPl,nidawemaansiminaanig,n<<dawemaaw2>>nsiminaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,Poss,NONE,NONE,ProxPl,gidawemaansiminaanig,g<<dawemaaw2>>nsiminaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,Poss,NONE,NONE,ProxPl,gidawemaansimag,g<<dawemaaw2>>nsimag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,Dim,Poss,NONE,NONE,ProxPl,gidawemaansimiwaag,g<<dawemaaw2>>nsimiwaag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,NONE,Pej,NONE,ProxPl,nidawemaawishag,n<<dawemaaw2>>ishag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,NONE,Pej,NONE,ProxPl,nidawemaawishinaanig,n<<dawemaaw2>>ishinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,NONE,Pej,NONE,ProxPl,gidawemaawishinaanig,g<<dawemaaw2>>ishinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,NONE,Pej,NONE,ProxPl,gidawemaawishag,g<<dawemaaw2>>ishag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,NONE,Pej,NONE,ProxPl,gidawemaawishiwaag,g<<dawemaaw2>>ishiwaag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,nidawemaamishag,n<<dawemaaw2>>mishag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,NONE,Poss,Pej,NONE,ProxPl,nidawemaamishinaanig,n<<dawemaaw2>>mishinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,NONE,Poss,Pej,NONE,ProxPl,gidawemaamishinaanig,g<<dawemaaw2>>mishinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,NONE,Poss,Pej,NONE,ProxPl,gidawemaamishag,g<<dawemaaw2>>mishag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,gidawemaamishiwaag,g<<dawemaaw2>>mishiwaag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,1SgPoss,Dim,NONE,Pej,NONE,ProxPl,nidawemaanzhishag,n<<dawemaaw2>>nzhishag,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,ExclPoss,Dim,NONE,Pej,NONE,ProxPl,nidawemaanzhishinaanig,n<<dawemaaw2>>nzhishinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,InclPoss,Dim,NONE,Pej,NONE,ProxPl,gidawemaanzhishinaanig,g<<dawemaaw2>>nzhishinaanig,JDN-2010-Nouns,,,,,,
NAD,NAD_VV,dawemaaw,dawemaaw2,2SgPoss,Dim,NONE,Pej,NONE,ProxPl,gidawemaanzhishag,g<<dawemaaw2>>nzhishag,JDN-2010-Nouns,,,,,,
