Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,odawemaansiming,o<<dawemaaw2>>nsiming,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,odawemaansimiwaang,o<<dawemaaw2>>nsimiwaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,Dim,Poss,NONE,NONE,Loc,odawemaansimining,o<<dawemaaw2>>nsimining,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,Dim,Poss,NONE,NONE,Loc,odawemaansimining,o<<dawemaaw2>>nsimining,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,Pej,NONE,ProxSg,nidawemaawish,ni<<dawemaaw2>>ish,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,Pej,NONE,ProxSg,nidawemaawishinaan,ni<<dawemaaw2>>ishinaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,Pej,NONE,ProxSg,gidawemaawishinaan,gi<<dawemaaw2>>ishinaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,Pej,NONE,ProxSg,gidawemaawish,gi<<dawemaaw2>>ish,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,Pej,NONE,ProxSg,gidawemaawishiwaa,gi<<dawemaaw2>>ishiwaa,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,Pej,NONE,ProxPl,nidawemaawishag,ni<<dawemaaw2>>ishag,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,Pej,NONE,ProxPl,nidawemaawishinaanig,ni<<dawemaaw2>>ishinaanig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,Pej,NONE,ProxPl,gidawemaawishinaanig,gi<<dawemaaw2>>ishinaanig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,Pej,NONE,ProxPl,gidawemaawishag,gi<<dawemaaw2>>ishag,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,Pej,NONE,ProxPl,gidawemaawishiwaag,gi<<dawemaaw2>>ishiwaag,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,Pej,NONE,ObvSg,nidawemaawishan,ni<<dawemaaw2>>ishan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,Pej,NONE,ObvSg,nidawemaawishinaanin,ni<<dawemaaw2>>ishinaanin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,Pej,NONE,ObvSg,gidawemaawishinaanin,gi<<dawemaaw2>>ishinaanin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,Pej,NONE,ObvSg,gidawemaawishan,gi<<dawemaaw2>>ishan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,Pej,NONE,ObvSg,gidawemaawishiwaan,gi<<dawemaaw2>>ishiwaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishan,o<<dawemaaw2>>ishan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishiwaan,o<<dawemaaw2>>ishiwaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishini,o<<dawemaaw2>>ishiniw1,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,NONE,Pej,NONE,ObvSg,odawemaawishini,o<<dawemaaw2>>ishiniw1,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,Pej,NONE,ObvPl,nidawemaawisha',ni<<dawemaaw2>>isha',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,Pej,NONE,ObvPl,nidawemaawishinaani',ni<<dawemaaw2>>ishinaani',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,Pej,NONE,ObvPl,gidawemaawishinaani',gi<<dawemaaw2>>ishinaani',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,Pej,NONE,ObvPl,gidawemaawisha',gi<<dawemaaw2>>isha',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,Pej,NONE,ObvPl,gidawemaawishiwaa',gi<<dawemaaw2>>ishiwaa',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,odawemaawisha',o<<dawemaaw2>>isha',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,NONE,Pej,NONE,ObvPl,odawemaawishiwaa',o<<dawemaaw2>>ishiwaa',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,NONE,Pej,NONE,ObvPl,odawemaawishini,o<<dawemaaw2>>ishiniw1,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,NONE,Pej,NONE,ObvPl,odawemaawishini,o<<dawemaaw2>>ishiniw1,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,Pej,NONE,Loc,nidawemaawishing,ni<<dawemaaw2>>ishing,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,Pej,NONE,Loc,nidawemaawishinaang,ni<<dawemaaw2>>ishinaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,Pej,NONE,Loc,gidawemaawishinaang,gi<<dawemaaw2>>ishinaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,Pej,NONE,Loc,gidawemaawishing,gi<<dawemaaw2>>ishing,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,Pej,NONE,Loc,gidawemaawishiwaang,gi<<dawemaaw2>>ishiwaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,NONE,Pej,NONE,Loc,odawemaawishing,o<<dawemaaw2>>ishing,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,NONE,Pej,NONE,Loc,odawemaawishiwaang,o<<dawemaaw2>>ishiwaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,NONE,Pej,NONE,Loc,odawemaawishining,o<<dawemaaw2>>ishining,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,NONE,Pej,NONE,Loc,odawemaawishining,o<<dawemaaw2>>ishining,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,Pej,NONE,ProxSg,nidawemaamish,ni<<dawemaaw2>>mish,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,Pej,NONE,ProxSg,nidawemaamishinaan,ni<<dawemaaw2>>mishinaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,Pej,NONE,ProxSg,gidawemaamishinaan,gi<<dawemaaw2>>mishinaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,Pej,NONE,ProxSg,gidawemaamishinaan,gi<<dawemaaw2>>mishinaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,Pej,NONE,ProxSg,gidawemaamishiwaa,gi<<dawemaaw2>>mishiwaa,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,Pej,NONE,ProxPl,nidawemaamishag,ni<<dawemaaw2>>mishag,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,Pej,NONE,ProxPl,nidawemaamishinaanig,ni<<dawemaaw2>>mishinaanig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,Pej,NONE,ProxPl,gidawemaamishinaanig,gi<<dawemaaw2>>mishinaanig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,Pej,NONE,ProxPl,gidawemaamishag,gi<<dawemaaw2>>mishag,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,Pej,NONE,ProxPl,gidawemaamishiwaag,gi<<dawemaaw2>>mishiwaag,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,Pej,NONE,ObvSg,nidawemaamishan,ni<<dawemaaw2>>mishan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,Pej,NONE,ObvSg,nidawemaamishinaanin,ni<<dawemaaw2>>mishinaanin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,Pej,NONE,ObvSg,gidawemaamishinaanin,gi<<dawemaaw2>>mishinaanin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,Pej,NONE,ObvSg,gidawemaamishan,gi<<dawemaaw2>>mishan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,Pej,NONE,ObvSg,gidawemaamishiwaan,gi<<dawemaaw2>>mishiwaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishan,o<<dawemaaw2>>mishan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishiwaan,o<<dawemaaw2>>mishiwaan,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishini,o<<dawemaaw2>>mishiniw1,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,Poss,Pej,NONE,ObvSg,odawemaamishini,o<<dawemaaw2>>mishiniw1,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,nidawemaamisha',ni<<dawemaaw2>>misha',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,nidawemaamishinaani',ni<<dawemaaw2>>mishinaani',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,Pej,NONE,ObvPl,gidawemaamishinaani',gi<<dawemaaw2>>mishinaani',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,Pej,NONE,ObvPl,gidawemaamisha',gi<<dawemaaw2>>misha',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,Pej,NONE,ObvPl,gidawemaamishiwaa',gi<<dawemaaw2>>mishiwaa',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamisha',o<<dawemaaw2>>misha',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamishiwaa',o<<dawemaaw2>>mishiwaa',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamishini,o<<dawemaaw2>>mishiniw1,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,Poss,Pej,NONE,ObvPl,odawemaamishini,o<<dawemaaw2>>mishiniw1,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,Pej,NONE,Loc,nidawemaamishing,ni<<dawemaaw2>>mishing,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,Pej,NONE,Loc,nidawemaamishinaang,ni<<dawemaaw2>>mishinaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,Pej,NONE,Loc,gidawemaamishinaang,gi<<dawemaaw2>>mishinaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,Pej,NONE,Loc,gidawemaamishing,gi<<dawemaaw2>>mishing,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,Pej,NONE,Loc,gidawemaamishiwaang,gi<<dawemaaw2>>mishiwaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,odawemaamishing,o<<dawemaaw2>>mishing,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,odawemaamishiwaang,o<<dawemaaw2>>mishiwaang,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,odawemaamishining,o<<dawemaaw2>>mishining,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,odawemaamishining,o<<dawemaaw2>>mishining,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,NONE,Pret,ProxSg,nidawemaaban,ni<<dawemaaw2>>ban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,NONE,Pret,ProxSg,nidawemaanaaban,ni<<dawemaaw2>>naaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,NONE,Pret,ProxSg,gidawemaanaaban,gi<<dawemaaw2>>naaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,NONE,Pret,ProxSg,gidawemaaban,gi<<dawemaaw2>>ban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,NONE,Pret,ProxSg,gidawemaawaaban,gi<<dawemaaw2>>waaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,NONE,Pret,ProxPl,nidawemaabaniig,ni<<dawemaaw2>>baniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,NONE,Pret,ProxPl,nidawemaanaabaniig,ni<<dawemaaw2>>naabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,NONE,Pret,ProxPl,gidawemaanaabaniig,gi<<dawemaaw2>>naabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,NONE,Pret,ProxPl,gidawemaabaniig,gi<<dawemaaw2>>baniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,NONE,Pret,ProxPl,gidawemaawaabaniig,gi<<dawemaaw2>>waabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,NONE,Pret,ObvSg,nidawemaabaniin,ni<<dawemaaw2>>baniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,NONE,Pret,ObvSg,nidawemaanaabaniin,ni<<dawemaaw2>>naabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,NONE,Pret,ObvSg,gidawemaanaabaniin,gi<<dawemaaw2>>naabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,NONE,Pret,ObvSg,gidawemaabaniin,gi<<dawemaaw2>>baniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,NONE,Pret,ObvSg,gidawemaawaabaniin,gi<<dawemaaw2>>waabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,NONE,NONE,Pret,ObvSg,odawemaabaniin,o<<dawemaaw2>>baniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,NONE,NONE,Pret,ObvSg,odawemaawaabaniin,o<<dawemaaw2>>waabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,NONE,NONE,Pret,ObvSg,odawemaaniban,o<<dawemaaw2>>niban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,NONE,NONE,Pret,ObvSg,odawemaaniban,o<<dawemaaw2>>niban,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,NONE,NONE,Pret,ObvPl,nidawemaabanii',ni<<dawemaaw2>>banii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,NONE,NONE,Pret,ObvPl,nidawemaanaabanii',ni<<dawemaaw2>>naabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,NONE,NONE,Pret,ObvPl,gidawemaanaabanii',gi<<dawemaaw2>>naabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,NONE,NONE,Pret,ObvPl,gidawemaabanii',gi<<dawemaaw2>>banii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,NONE,NONE,Pret,ObvPl,gidawemaawaabanii',gi<<dawemaaw2>>waabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,NONE,NONE,Pret,ObvPl,odawemaabanii',o<<dawemaaw2>>banii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,NONE,NONE,Pret,ObvPl,odawemaawaabanii',o<<dawemaaw2>>waabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,NONE,NONE,Pret,ObvPl,odawemaaniban,o<<dawemaaw2>>niban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,NONE,NONE,Pret,ObvPl,odawemaaniban,o<<dawemaaw2>>niban,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,NONE,Pret,ProxSg,nidawemaamiban,ni<<dawemaaw2>>miban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,NONE,Pret,ProxSg,nidawemaaminaaban,ni<<dawemaaw2>>minaaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,NONE,Pret,ProxSg,gidawemaaminaaban,gi<<dawemaaw2>>minaaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,NONE,Pret,ProxSg,gidawemaamiban,gi<<dawemaaw2>>miban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,NONE,Pret,ProxSg,gidawemaamiwaaban,gi<<dawemaaw2>>miwaaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,NONE,Pret,ProxPl,nidawemaamibaniig,ni<<dawemaaw2>>mibaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,NONE,Pret,ProxPl,nidawemaaminaabaniig,ni<<dawemaaw2>>minaabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,NONE,Pret,ProxPl,gidawemaaminaabaniig,gi<<dawemaaw2>>minaabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,NONE,Pret,ProxPl,gidawemaamibaniig,gi<<dawemaaw2>>mibaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,NONE,Pret,ProxPl,gidawemaamiwaabaniig,gi<<dawemaaw2>>miwaabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,NONE,Pret,ObvSg,nidawemaamibaniin,ni<<dawemaaw2>>mibaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,NONE,Pret,ObvSg,nidawemaaminaabaniin,ni<<dawemaaw2>>minaabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,NONE,Pret,ObvSg,gidawemaaminaabaniin,gi<<dawemaaw2>>minaabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,NONE,Pret,ObvSg,gidawemaamibaniin,gi<<dawemaaw2>>mibaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,NONE,Pret,ObvSg,gidawemaamiwaabaniin,gi<<dawemaaw2>>miwaabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,Poss,NONE,Pret,ObvSg,odawemaamibaniin,o<<dawemaaw2>>mibaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,Poss,NONE,Pret,ObvSg,odawemaamiwaabaniin,o<<dawemaaw2>>miwaabaniin,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,Poss,NONE,Pret,ObvSg,odawemaaminiban,o<<dawemaaw2>>miniban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,Poss,NONE,Pret,ObvSg,odawemaaminiban,o<<dawemaaw2>>miniban,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,NONE,Poss,NONE,Pret,ObvPl,nidawemaamibanii',ni<<dawemaaw2>>mibanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,NONE,Poss,NONE,Pret,ObvPl,nidawemaaminaabanii',ni<<dawemaaw2>>minaabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,NONE,Poss,NONE,Pret,ObvPl,gidawemaaminaabanii',gi<<dawemaaw2>>minaabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,NONE,Poss,NONE,Pret,ObvPl,gidawemaamibanii',gi<<dawemaaw2>>mibanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,NONE,Poss,NONE,Pret,ObvPl,gidawemaamiwaabanii',gi<<dawemaaw2>>miwaabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgProxPoss,NONE,Poss,NONE,Pret,ObvPl,odawemaamibanii',o<<dawemaaw2>>mibanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlProxPoss,NONE,Poss,NONE,Pret,ObvPl,odawemaamiwaabanii',o<<dawemaaw2>>miwaabanii',JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3SgObvPoss,NONE,Poss,NONE,Pret,ObvPl,odawemaaminiban,o<<dawemaaw2>>miniban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,3PlObvPoss,NONE,Poss,NONE,Pret,ObvPl,odawemaaminiban,o<<dawemaaw2>>miniban,GUESS
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,Dim,NONE,NONE,Pret,ProxSg,nidawemaansiban,ni<<dawemaaw2>>nsiban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,Dim,NONE,NONE,Pret,ProxSg,nidawemaansinaaban,ni<<dawemaaw2>>nsinaaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,Dim,NONE,NONE,Pret,ProxSg,gidawemaansinaaban,gi<<dawemaaw2>>nsinaaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2SgPoss,Dim,NONE,NONE,Pret,ProxSg,gidawemaansiban,gi<<dawemaaw2>>nsiban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,2PlPoss,Dim,NONE,NONE,Pret,ProxSg,gidawemaansiwaaban,gi<<dawemaaw2>>nsiwaaban,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,1SgPoss,Dim,NONE,NONE,Pret,ProxPl,nidawemaansibaniig,ni<<dawemaaw2>>nsibaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,ExclPoss,Dim,NONE,NONE,Pret,ProxPl,nidawemaansinaabaniig,ni<<dawemaaw2>>nsinaabaniig,JDN-2010-Nouns
NAD,NAD_VV,dawemaa,<<dawemaaw2>>,InclPoss,Dim,NONE,NONE,Pret,ProxPl,gidawemaansinaabaniig,gi<<dawemaaw2>>nsinaabaniig,JDN-2010-Nouns
